barcode,product_name,front_image,ingredients_image,nutrition_image,packaging_image
8901453000024,"Rooh Afza","https://images.openfoodfacts.org/images/products/890/145/300/0024/front_en.14.full.jpg","https://images.openfoodfacts.org/images/products/890/145/300/0024/ingredients_en.20.full.jpg","https://images.openfoodfacts.org/images/products/890/145/300/0024/nutrition_en.16.full.jpg",""
8901491100519,"Kurkure","https://images.openfoodfacts.org/images/products/890/149/110/0519/front_en.48.full.jpg;https://images.openfoodfacts.org/images/products/890/149/110/0519/front_fr.23.full.jpg","https://images.openfoodfacts.org/images/products/890/149/110/0519/ingredients_en.50.full.jpg;https://images.openfoodfacts.org/images/products/890/149/110/0519/ingredients_fr.7.full.jpg","https://images.openfoodfacts.org/images/products/890/149/110/0519/nutrition_en.52.full.jpg;https://images.openfoodfacts.org/images/products/890/149/110/0519/nutrition_fr.10.full.jpg","https://images.openfoodfacts.org/images/products/890/149/110/0519/packaging_en.38.full.jpg"
8901491101813,"Lays 20rs","https://images.openfoodfacts.org/images/products/890/149/110/1813/front_en.8.full.jpg","https://images.openfoodfacts.org/images/products/890/149/110/1813/ingredients_en.32.full.jpg","https://images.openfoodfacts.org/images/products/890/149/110/1813/nutrition_en.30.full.jpg","https://images.openfoodfacts.org/images/products/890/149/110/1813/packaging_en.20.full.jpg"
8901491101844,"Lay's Potato Chips","https://images.openfoodfacts.org/images/products/890/149/110/1844/front_ca.62.full.jpg;https://images.openfoodfacts.org/images/products/890/149/110/1844/front_en.32.full.jpg","https://images.openfoodfacts.org/images/products/890/149/110/1844/ingredients_en.22.full.jpg","https://images.openfoodfacts.org/images/products/890/149/110/1844/nutrition_ca.64.full.jpg;https://images.openfoodfacts.org/images/products/890/149/110/1844/nutrition_en.53.full.jpg",""
8901491103282,"Cheetos","https://images.openfoodfacts.org/images/products/890/149/110/3282/front_hi.3.full.jpg","","",""
8901491208291,"Bikaneri Bhujia","https://images.openfoodfacts.org/images/products/890/149/120/8291/front_en.6.full.jpg","https://images.openfoodfacts.org/images/products/890/149/120/8291/ingredients_en.8.full.jpg","https://images.openfoodfacts.org/images/products/890/149/120/8291/nutrition_en.10.full.jpg",""
8901491380010,"Solid Masti Masala","https://images.openfoodfacts.org/images/products/890/149/138/0010/front_en.12.full.jpg;https://images.openfoodfacts.org/images/products/890/149/138/0010/front_hi.6.full.jpg","https://images.openfoodfacts.org/images/products/890/149/138/0010/ingredients_en.9.full.jpg","",""
8901491502030,"Lay's American Style Cream & Onion Flavour","https://images.openfoodfacts.org/images/products/890/149/150/2030/front_en.19.full.jpg;https://images.openfoodfacts.org/images/products/890/149/150/2030/front_hi.3.full.jpg","https://images.openfoodfacts.org/images/products/890/149/150/2030/ingredients_en.23.full.jpg;https://images.openfoodfacts.org/images/products/890/149/150/2030/ingredients_hi.15.full.jpg","https://images.openfoodfacts.org/images/products/890/149/150/2030/nutrition_en.13.full.jpg",""
8901491503020,"masala","https://images.openfoodfacts.org/images/products/890/149/150/3020/front_en.25.full.jpg","https://images.openfoodfacts.org/images/products/890/149/150/3020/ingredients_en.22.full.jpg","https://images.openfoodfacts.org/images/products/890/149/150/3020/nutrition_en.27.full.jpg",""
8901491503037,"American Style Cream & Onion 10rs","https://images.openfoodfacts.org/images/products/890/149/150/3037/front_en.24.full.jpg","https://images.openfoodfacts.org/images/products/890/149/150/3037/ingredients_en.16.full.jpg","https://images.openfoodfacts.org/images/products/890/149/150/3037/nutrition_en.14.full.jpg",""
8901491503051,"West Indies' Hot 'n' Sweet Chilli","https://images.openfoodfacts.org/images/products/890/149/150/3051/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/149/150/3051/ingredients_en.20.full.jpg","https://images.openfoodfacts.org/images/products/890/149/150/3051/nutrition_en.7.full.jpg","https://images.openfoodfacts.org/images/products/890/149/150/3051/packaging_en.14.full.jpg"
8901491702409,"Quaker Oats","https://images.openfoodfacts.org/images/products/890/149/170/2409/front_hi.3.full.jpg","https://images.openfoodfacts.org/images/products/890/149/170/2409/ingredients_en.9.full.jpg","https://images.openfoodfacts.org/images/products/890/149/170/2409/nutrition_en.8.full.jpg",""
8901491981552,"Lay’s Chile Limon 20rs","https://images.openfoodfacts.org/images/products/890/149/198/1552/front_en.26.full.jpg","https://images.openfoodfacts.org/images/products/890/149/198/1552/ingredients_en.10.full.jpg","https://images.openfoodfacts.org/images/products/890/149/198/1552/nutrition_en.28.full.jpg",""
8901491990028,"Doritos Sweet Chilli Flavour","https://images.openfoodfacts.org/images/products/890/149/199/0028/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/149/199/0028/ingredients_en.6.full.jpg","https://images.openfoodfacts.org/images/products/890/149/199/0028/nutrition_en.9.full.jpg",""
8901491990080,"Doritos Nacho Cheese Flavours","https://images.openfoodfacts.org/images/products/890/149/199/0080/front_en.9.full.jpg","https://images.openfoodfacts.org/images/products/890/149/199/0080/ingredients_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/149/199/0080/nutrition_en.6.full.jpg","https://images.openfoodfacts.org/images/products/890/149/199/0080/packaging_en.17.full.jpg"
8901499007704,"Oats","https://images.openfoodfacts.org/images/products/890/149/900/7704/front_en.23.full.jpg","https://images.openfoodfacts.org/images/products/890/149/900/7704/ingredients_en.16.full.jpg","https://images.openfoodfacts.org/images/products/890/149/900/7704/nutrition_en.22.full.jpg",""
8901499008183,"Corn Flakes Original","https://images.openfoodfacts.org/images/products/890/149/900/8183/front_en.14.full.jpg","","https://images.openfoodfacts.org/images/products/890/149/900/8183/nutrition_en.16.full.jpg",""
8901499008190,"Corn flakes","https://images.openfoodfacts.org/images/products/890/149/900/8190/front_en.23.full.jpg","https://images.openfoodfacts.org/images/products/890/149/900/8190/ingredients_en.7.full.jpg","https://images.openfoodfacts.org/images/products/890/149/900/8190/nutrition_en.25.full.jpg",""
8901499009623,"Chocos Fills","https://images.openfoodfacts.org/images/products/890/149/900/9623/front_en.24.full.jpg","https://images.openfoodfacts.org/images/products/890/149/900/9623/ingredients_en.28.full.jpg","https://images.openfoodfacts.org/images/products/890/149/900/9623/nutrition_en.26.full.jpg",""
8901512881106,"Peanut Butter Regular","https://images.openfoodfacts.org/images/products/890/151/288/1106/front_en.19.full.jpg","https://images.openfoodfacts.org/images/products/890/151/288/1106/ingredients_en.40.full.jpg","https://images.openfoodfacts.org/images/products/890/151/288/1106/nutrition_en.21.full.jpg",""
8901542013157,"Heinz &quot;Tomato Ketchup&quot; 900GM","https://images.openfoodfacts.org/images/products/890/154/201/3157/front_hi.17.full.jpg","https://images.openfoodfacts.org/images/products/890/154/201/3157/ingredients_en.8.full.jpg;https://images.openfoodfacts.org/images/products/890/154/201/3157/ingredients_fr.9.full.jpg","",""
8901552005036,"Dal Makhani","https://images.openfoodfacts.org/images/products/890/155/200/5036/front_en.21.full.jpg","https://images.openfoodfacts.org/images/products/890/155/200/5036/ingredients_en.17.full.jpg","https://images.openfoodfacts.org/images/products/890/155/200/5036/nutrition_en.19.full.jpg",""
8901595963461,"Manchow Instant Noodles","https://images.openfoodfacts.org/images/products/890/159/596/3461/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/159/596/3461/ingredients_en.12.full.jpg","https://images.openfoodfacts.org/images/products/890/159/596/3461/nutrition_en.5.full.jpg",""
8901595971220,"Manchow instant soup","https://images.openfoodfacts.org/images/products/890/159/597/1220/front_en.8.full.jpg","","",""
8901652140583,"Puff choco vanilla flavoured sandwich biscuits","https://images.openfoodfacts.org/images/products/890/165/214/0583/front_en.11.full.jpg;https://images.openfoodfacts.org/images/products/890/165/214/0583/front_hi.3.full.jpg","https://images.openfoodfacts.org/images/products/890/165/214/0583/ingredients_en.10.full.jpg","https://images.openfoodfacts.org/images/products/890/165/214/0583/nutrition_en.15.full.jpg",""
8901719100956,"Parle G","https://images.openfoodfacts.org/images/products/890/171/910/0956/front_en.8.full.jpg","","https://images.openfoodfacts.org/images/products/890/171/910/0956/nutrition_en.10.full.jpg",""
8901719103520,"Cheeselings - Classic","https://images.openfoodfacts.org/images/products/890/171/910/3520/front_en.3.full.jpg;https://images.openfoodfacts.org/images/products/890/171/910/3520/front.3.full.jpg","https://images.openfoodfacts.org/images/products/890/171/910/3520/ingredients_en.9.full.jpg","https://images.openfoodfacts.org/images/products/890/171/910/3520/nutrition_en.10.full.jpg",""
8901719106538,"Hide & Seek Cashew Butter","https://images.openfoodfacts.org/images/products/890/171/910/6538/front_en.4.full.jpg","https://images.openfoodfacts.org/images/products/890/171/910/6538/ingredients_en.10.full.jpg","https://images.openfoodfacts.org/images/products/890/171/910/6538/nutrition_en.7.full.jpg",""
8901719107092,"Cheeslings Classic","https://images.openfoodfacts.org/images/products/890/171/910/7092/front_en.7.full.jpg","https://images.openfoodfacts.org/images/products/890/171/910/7092/ingredients_en.12.full.jpg","https://images.openfoodfacts.org/images/products/890/171/910/7092/nutrition_en.15.full.jpg",""
8901719255144,"Parle-G","https://images.openfoodfacts.org/images/products/890/171/925/5144/front_en.3.full.jpg","","",""
8901719255151,"Parle-G Original Gluco Biscuits","https://images.openfoodfacts.org/images/products/890/171/925/5151/front.3.full.jpg;https://images.openfoodfacts.org/images/products/890/171/925/5151/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/171/925/5151/ingredients_en.13.full.jpg","",""
8901725118341,"Kitchens Of India Strawberry & Mint Fruit & Spice Conserve","https://images.openfoodfacts.org/images/products/890/172/511/8341/front_en.4.full.jpg","","",""
8901725132859,"Dark Fantasy","https://images.openfoodfacts.org/images/products/890/172/513/2859/front_en.25.full.jpg","https://images.openfoodfacts.org/images/products/890/172/513/2859/ingredients_en.15.full.jpg","https://images.openfoodfacts.org/images/products/890/172/513/2859/nutrition_en.16.full.jpg",""
8901725132873,"dark fantasy Choc Fills","https://images.openfoodfacts.org/images/products/890/172/513/2873/front_en.32.full.jpg;https://images.openfoodfacts.org/images/products/890/172/513/2873/front_hi.4.full.jpg","https://images.openfoodfacts.org/images/products/890/172/513/2873/ingredients_en.20.full.jpg","https://images.openfoodfacts.org/images/products/890/172/513/2873/nutrition_en.30.full.jpg;https://images.openfoodfacts.org/images/products/890/172/513/2873/nutrition_hi.33.full.jpg",""
8901725134723,"Bounce Choco Twist","https://images.openfoodfacts.org/images/products/890/172/513/4723/front_en.4.full.jpg","https://images.openfoodfacts.org/images/products/890/172/513/4723/ingredients_en.7.full.jpg","https://images.openfoodfacts.org/images/products/890/172/513/4723/nutrition_en.10.full.jpg",""
8901725198237,"Mad Angles Tomato Madness","https://images.openfoodfacts.org/images/products/890/172/519/8237/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/172/519/8237/ingredients_en.7.full.jpg","https://images.openfoodfacts.org/images/products/890/172/519/8237/nutrition_en.5.full.jpg",""
8901725198442,"Mad Angles Chaat Masti","https://images.openfoodfacts.org/images/products/890/172/519/8442/front_en.7.full.jpg","https://images.openfoodfacts.org/images/products/890/172/519/8442/ingredients_en.5.full.jpg","https://images.openfoodfacts.org/images/products/890/172/519/8442/nutrition_en.3.full.jpg",""
8901764052408,"Limca 2ltr pet","https://images.openfoodfacts.org/images/products/890/176/405/2408/front_en.8.full.jpg;https://images.openfoodfacts.org/images/products/890/176/405/2408/front_hi.3.full.jpg","","https://images.openfoodfacts.org/images/products/890/176/405/2408/nutrition_en.10.full.jpg",""
8901764092206,"Maaza Original 600ml","https://images.openfoodfacts.org/images/products/890/176/409/2206/front_en.3.full.jpg;https://images.openfoodfacts.org/images/products/890/176/409/2206/front_fr.6.full.jpg","https://images.openfoodfacts.org/images/products/890/176/409/2206/ingredients_en.8.full.jpg;https://images.openfoodfacts.org/images/products/890/176/409/2206/ingredients_fr.9.full.jpg","https://images.openfoodfacts.org/images/products/890/176/409/2206/nutrition_en.37.full.jpg","https://images.openfoodfacts.org/images/products/890/176/409/2206/packaging_en.20.full.jpg"
8901764112706,"Coca Cola Zero","https://images.openfoodfacts.org/images/products/890/176/411/2706/front_en.3.full.jpg","https://images.openfoodfacts.org/images/products/890/176/411/2706/ingredients_en.18.full.jpg","https://images.openfoodfacts.org/images/products/890/176/411/2706/nutrition_en.16.full.jpg","https://images.openfoodfacts.org/images/products/890/176/411/2706/packaging_en.17.full.jpg"
8901764239809,"PROTEIN TOTAL FAT pany","https://images.openfoodfacts.org/images/products/890/176/423/9809/front_en.7.full.jpg;https://images.openfoodfacts.org/images/products/890/176/423/9809/front_hi.3.full.jpg","https://images.openfoodfacts.org/images/products/890/176/423/9809/ingredients_en.15.full.jpg","https://images.openfoodfacts.org/images/products/890/176/423/9809/nutrition_en.11.full.jpg",""
8901786160501,"EVEREST Chicken Masala","https://images.openfoodfacts.org/images/products/890/178/616/0501/front_en.3.full.jpg","","",""
8901786171002,"Tandoori chicken Masala","https://images.openfoodfacts.org/images/products/890/178/617/1002/front_en.36.full.jpg","https://images.openfoodfacts.org/images/products/890/178/617/1002/ingredients_en.18.full.jpg","https://images.openfoodfacts.org/images/products/890/178/617/1002/nutrition_en.32.full.jpg",""
8901786425006,"Everest Turmeric","https://images.openfoodfacts.org/images/products/890/178/642/5006/front_hi.3.full.jpg;https://images.openfoodfacts.org/images/products/890/178/642/5006/front_en.5.full.jpg","","",""
8901808000013,"Weikfield baking powder","https://images.openfoodfacts.org/images/products/890/180/800/0013/front_en.11.full.jpg","https://images.openfoodfacts.org/images/products/890/180/800/0013/ingredients_en.12.full.jpg","https://images.openfoodfacts.org/images/products/890/180/800/0013/nutrition_en.13.full.jpg",""
8901826301512,"Verka Cow Milk Fat Ghee","https://images.openfoodfacts.org/images/products/890/182/630/1512/front_en.3.full.jpg","","",""
8901958001069,"Brown Eggs","https://images.openfoodfacts.org/images/products/890/195/800/1069/front_en.5.full.jpg","","",""
8902080011513,"Mixed Fruit Delight","https://images.openfoodfacts.org/images/products/890/208/001/1513/front_en.15.full.jpg","https://images.openfoodfacts.org/images/products/890/208/001/1513/ingredients_en.8.full.jpg","https://images.openfoodfacts.org/images/products/890/208/001/1513/nutrition_en.17.full.jpg",""
8902080364596,"Mountain Dew","https://images.openfoodfacts.org/images/products/890/208/036/4596/front_en.3.full.jpg","","https://images.openfoodfacts.org/images/products/890/208/036/4596/nutrition_en.7.full.jpg",""
8902153000031,"Apple","https://images.openfoodfacts.org/images/products/890/215/300/0031/front_hi.3.full.jpg;https://images.openfoodfacts.org/images/products/890/215/300/0031/front_en.8.full.jpg","","",""
8902268002326,"Dream LITE","https://images.openfoodfacts.org/images/products/890/226/800/2326/front_en.6.full.jpg","https://images.openfoodfacts.org/images/products/890/226/800/2326/ingredients_en.8.full.jpg","",""
